0	32	1
0	20	1
0	21	1
0	22	1
0	23	1
0	24	1
0	25	1
0	26	1
0	27	1
0	28	1
0	29	1
0	30	1
0	31	1
0	259	0
0	963	0
0	2432	0
0	2398	0
0	3669	0
0	1406	0
0	1962	0
0	3724	0
0	2584	0
0	1400	0
0	3239	0
0	3796	0
0	2995	0
1	33	1
1	1115	0
2	34	1
2	35	1
2	36	1
2	37	1
2	38	1
2	39	1
2	40	1
2	41	1
2	42	1
2	43	1
2	24	1
2	593	0
2	1073	0
2	2716	0
2	919	0
2	1970	0
2	272	0
2	3548	0
2	2437	0
2	1009	0
2	2188	0
2	3183	0
3	44	1
3	45	1
3	46	1
3	47	1
3	48	1
3	49	1
3	50	1
3	51	1
3	52	1
3	53	1
3	54	1
3	55	1
3	56	1
3	57	1
3	1090	0
3	1121	0
3	2044	0
3	594	0
3	697	0
3	2081	0
3	1263	0
3	1178	0
3	437	0
3	2089	0
3	1298	0
3	294	0
3	3809	0
3	3213	0
4	64	1
4	65	1
4	66	1
4	67	1
4	68	1
4	69	1
4	70	1
4	71	1
4	58	1
4	59	1
4	60	1
4	61	1
4	62	1
4	63	1
4	2443	0
4	2380	0
4	1778	0
4	289	0
4	3312	0
4	194	0
4	2129	0
4	2636	0
4	2246	0
4	2836	0
4	2540	0
4	468	0
4	2693	0
4	1278	0
5	72	1
5	73	1
5	74	1
5	75	1
5	76	1
5	77	1
5	78	1
5	79	1
5	80	1
5	81	1
5	2181	0
5	1392	0
5	2979	0
5	1239	0
5	2891	0
5	1818	0
5	3769	0
5	1186	0
5	3126	0
5	2232	0
6	66	1
6	72	1
6	75	1
6	82	1
6	83	1
6	84	1
6	85	1
6	86	1
6	87	1
6	88	1
6	89	1
6	90	1
6	91	1
6	92	1
6	1796	0
6	2445	0
6	278	0
6	268	0
6	2551	0
6	2459	0
6	2183	0
6	1726	0
6	805	0
6	3689	0
6	1584	0
6	1719	0
6	583	0
6	1369	0
7	96	1
7	97	1
7	98	1
7	99	1
7	100	1
7	101	1
7	102	1
7	103	1
7	93	1
7	94	1
7	95	1
7	1661	0
7	735	0
7	1682	0
7	1852	0
7	2556	0
7	273	0
7	2924	0
7	2605	0
7	2903	0
7	1503	0
7	3563	0
8	104	1
8	105	1
8	106	1
8	107	1
8	44	1
8	108	1
8	109	1
8	110	1
8	111	1
8	112	1
8	113	1
8	51	1
8	114	1
8	55	1
8	1890	0
8	3397	0
8	536	0
8	1224	0
8	783	0
8	1472	0
8	2453	0
8	1063	0
8	3538	0
8	3083	0
8	1685	0
8	2561	0
8	1893	0
8	907	0
9	79	1
9	115	1
9	116	1
9	117	1
9	87	1
9	1576	0
9	1137	0
9	3581	0
9	2373	0
9	1335	0
10	96	1
10	100	1
10	43	1
10	118	1
10	119	1
10	120	1
10	121	1
10	122	1
10	123	1
10	124	1
10	125	1
10	126	1
10	3657	0
10	1644	0
10	241	0
10	1029	0
10	3753	0
10	3288	0
10	3735	0
10	2672	0
10	2624	0
10	809	0
10	3653	0
10	3798	0
11	128	1
11	129	1
11	130	1
11	131	1
11	132	1
11	133	1
11	134	1
11	135	1
11	136	1
11	137	1
11	74	1
11	79	1
11	80	1
11	55	1
11	87	1
11	127	1
11	3039	0
11	2212	0
11	230	0
11	2636	0
11	3630	0
11	3485	0
11	3789	0
11	3382	0
11	3165	0
11	1234	0
11	1539	0
11	3223	0
11	408	0
11	58	0
11	301	0
11	1743	0
12	138	1
12	139	1
12	140	1
12	141	1
12	142	1
12	143	1
12	144	1
12	145	1
12	146	1
12	147	1
12	148	1
12	149	1
12	150	1
12	151	1
12	152	1
12	153	1
12	250	0
12	3580	0
12	1579	0
12	689	0
12	2840	0
12	1131	0
12	1382	0
12	2939	0
12	1142	0
12	2113	0
12	910	0
12	1013	0
12	1978	0
12	1503	0
12	569	0
12	1673	0
13	160	1
13	161	1
13	162	1
13	163	1
13	164	1
13	165	1
13	166	1
13	53	1
13	154	1
13	155	1
13	156	1
13	157	1
13	158	1
13	159	1
13	1478	0
13	3812	0
13	2801	0
13	555	0
13	3600	0
13	466	0
13	2076	0
13	827	0
13	291	0
13	2051	0
13	3479	0
13	3763	0
13	2581	0
13	181	0
14	131	1
14	167	1
14	168	1
14	169	1
14	170	1
14	171	1
14	172	1
14	173	1
14	174	1
14	175	1
14	176	1
14	177	1
14	178	1
14	179	1
14	180	1
14	181	1
14	182	1
14	183	1
14	98	1
14	3474	0
14	3832	0
14	1148	0
14	383	0
14	1464	0
14	742	0
14	11	0
14	3121	0
14	1107	0
14	1577	0
14	477	0
14	201	0
14	1717	0
14	39	0
14	1193	0
14	1068	0
14	3034	0
14	60	0
14	3368	0
15	133	1
15	137	1
15	78	1
15	79	1
15	184	1
15	185	1
15	186	1
15	187	1
15	1155	0
15	2080	0
15	3454	0
15	1244	0
15	2440	0
15	1240	0
15	3197	0
15	3715	0
16	192	1
16	193	1
16	194	1
16	36	1
16	52	1
16	188	1
16	189	1
16	190	1
16	191	1
16	2270	0
16	3239	0
16	3077	0
16	2708	0
16	785	0
16	132	0
16	2962	0
16	2887	0
16	876	0
17	195	1
17	196	1
17	36	1
17	197	1
17	198	1
17	199	1
17	200	1
17	201	1
17	372	0
17	1652	0
17	830	0
17	1634	0
17	3198	0
17	1401	0
17	2629	0
17	3444	0
18	130	1
18	132	1
18	135	1
18	74	1
18	202	1
18	203	1
18	204	1
18	205	1
18	79	1
18	206	1
18	177	1
18	207	1
18	184	1
18	185	1
18	2723	0
18	389	0
18	3345	0
18	1751	0
18	3196	0
18	505	0
18	384	0
18	3608	0
18	2300	0
18	2720	0
18	582	0
18	2528	0
18	481	0
18	151	0
19	102	1
19	208	1
19	209	1
19	210	1
19	211	1
19	212	1
19	213	1
19	214	1
19	215	1
19	216	1
19	217	1
19	218	1
19	219	1
19	220	1
19	125	1
19	2083	0
19	3011	0
19	3842	0
19	3476	0
19	2351	0
19	114	0
19	382	0
19	203	0
19	1889	0
19	2221	0
19	2717	0
19	3704	0
19	655	0
19	2865	0
19	3739	0
20	224	1
20	225	1
20	34	1
20	226	1
20	36	1
20	227	1
20	228	1
20	229	1
20	109	1
20	52	1
20	221	1
20	222	1
20	223	1
20	1075	0
20	2391	0
20	2313	0
20	3502	0
20	3804	0
20	841	0
20	1703	0
20	322	0
20	2496	0
20	1537	0
20	628	0
20	170	0
20	3371	0
21	230	1
21	231	1
21	232	1
21	233	1
21	74	1
21	234	1
21	235	1
21	236	1
21	110	1
21	3370	0
21	1678	0
21	3193	0
21	3809	0
21	1797	0
21	208	0
21	954	0
21	2758	0
21	1834	0
22	130	1
22	135	1
22	72	1
22	73	1
22	74	1
22	75	1
22	237	1
22	238	1
22	79	1
22	80	1
22	239	1
22	87	1
22	88	1
22	641	0
22	3673	0
22	3414	0
22	296	0
22	2441	0
22	2152	0
22	1819	0
22	1662	0
22	2166	0
22	1667	0
22	2741	0
22	3044	0
22	3589	0
23	3	1
23	240	1
23	241	1
23	242	1
23	243	1
23	244	1
23	245	1
23	246	1
23	247	1
23	248	1
23	249	1
23	250	1
23	251	1
23	191	0
23	1170	0
23	3216	0
23	3340	0
23	2794	0
23	2839	0
23	171	0
23	354	0
23	1780	0
23	1341	0
23	2978	0
23	3616	0
23	514	0
24	34	1
24	40	1
24	137	1
24	104	1
24	80	1
24	187	1
24	252	1
24	253	1
24	254	1
24	255	1
24	2559	0
24	741	0
24	3401	0
24	1954	0
24	453	0
24	3253	0
24	3447	0
24	3174	0
24	1595	0
24	2816	0
25	256	1
25	257	1
25	258	1
25	259	1
25	260	1
25	261	1
25	262	1
25	263	1
25	264	1
25	265	1
25	26	1
25	28	1
25	3033	0
25	1956	0
25	2582	0
25	3540	0
25	2752	0
25	2224	0
25	1461	0
25	1138	0
25	1140	0
25	1435	0
